vehicle_id,vehicle_model,vehicle_age_years,total_km_driven,battery_health_percent,state_of_charge_percent,charging_cycles,temperature_avg,fault_code,failure_type,remaining_useful_life,component_health_score,component_name,maintenance_type,last_service_date,service_count,repair_cost,downtime_hours,maintenance_priority,next_service_due,vehicle_risk_score,maintenance_overdue_flag,downtime_category,motor_vibration,power_consumption,brake_pad_wear,route_roughness,failure_probability,days_since_service
EV_2403,Ather 450X,0.6,18075,96.3066,12.6322,116,63.6918,P0_MOTOR_FAILURE,Motor Drive Failure,213.8142,76.692,Battery Pack,Battery Replacement,2025-08-01,2,133232.0,194.0,Medium,2026-09-06,18.5,True,High,1.0478,24.0068,0.1948,0.8594,0,349
EV_2404,MG ZS EV,5.4,202543,47.2242,94.7509,104,41.5424,NONE,No Failure,237.9404,26.6396,Battery Pack,Battery Replacement,2026-07-01,16,111545.0,134.0,Medium,2026-09-25,29.62,False,High,1.5429,22.4943,0.2479,0.2685,0,15
EV_2405,MG ZS EV,1.3,37623,96.7769,81.3573,150,42.2244,P0_MOTOR_FAILURE,Motor Drive Failure,279.0051,99.5606,Battery Pack,Battery Replacement,2025-12-27,3,88009.0,159.0,Medium,2026-09-09,7.23,True,High,0.4614,23.5021,0.2385,0.2427,0,201
EV_2406,Hyundai Kona Electric,0.5,13019,99.5942,90.9083,166,45.6988,P1_BMS_FAULT,Battery Management System Fault,200.6203,92.7817,Battery Pack,Battery Inspection,2025-05-04,1,13266.0,12.0,Medium,2026-09-10,13.11,True,Medium,0.4385,62.168,0.2411,0.2949,0,438
EV_2407,Tesla Model S,1.0,21576,96.5493,84.4479,146,59.6996,NONE,No Failure,298.5884,75.3301,Electronics,Preventive Maintenance,2026-02-28,3,13781.0,7.0,Low,2026-10-30,10.59,False,Low,0.3787,26.6579,0.2479,0.1968,0,138
EV_2408,Ather 450X,0.9,19126,92.65,89.9133,166,45.4527,NONE,No Failure,294.1474,90.6651,Software,Software Update,2025-12-13,2,8731.0,4.0,Low,2026-11-06,7.75,True,Low,0.2278,60.8086,0.2924,0.2244,0,215
EV_2409,Tesla Model 3,2.9,108880,90.3111,92.5052,165,53.9805,NONE,No Failure,245.1969,72.3457,Electronics,Preventive Maintenance,2026-05-08,8,6039.0,4.0,Low,2026-12-20,17.19,False,Low,1.9666,23.0069,0.174,0.1075,0,69
EV_2410,Tesla Model S,1.0,18567,92.9705,83.8689,184,40.2558,NONE,No Failure,282.4882,16.1376,Charging System,Charging System Repair,2025-08-03,3,23284.0,27.0,Low,2026-12-29,7.17,True,Medium,0.445,27.5628,0.2134,0.2712,0,347
EV_2411,Tata Nexon EV,7.2,126572,44.0147,94.5994,155,64.6848,NONE,No Failure,203.9622,29.1258,Battery Pack,Battery Replacement,2026-05-30,19,191055.0,96.0,High,2026-08-12,42.26,True,High,0.2742,25.7246,0.1608,0.9868,0,47
EV_2412,Tata Tigor EV,0.5,10144,98.7597,1.5704,148,49.3805,NONE,No Failure,268.8405,72.2355,Electronics,Preventive Maintenance,2025-09-23,1,10349.0,7.0,Low,2026-11-11,8.78,True,Low,0.4648,27.5569,0.1158,0.155,0,296
EV_2413,Tesla Model Y,1.8,36469,91.1063,95.7922,158,46.0877,NONE,No Failure,204.1244,73.9268,Electronics,Preventive Maintenance,2025-08-04,3,3805.0,5.0,Low,2026-10-27,16.85,True,Low,0.4003,72.3726,0.2007,0.2946,0,346
EV_2414,Tesla Model 3,4.9,194497,55.8658,98.9395,115,35.8184,P2_THERMAL_WARNING,Thermal Management Issue,238.7318,81.4032,Battery Pack,Battery Replacement,2026-05-01,9,168212.0,99.0,Medium,2026-08-25,24.72,False,High,0.4892,25.9699,0.2638,0.2525,0,76
EV_2415,BYD Atto 3,4.9,132080,45.9728,97.2107,193,33.0671,NONE,No Failure,216.3931,78.3377,Battery Pack,Battery Replacement,2026-04-05,11,57750.0,135.0,High,2026-08-06,28.73,True,High,0.2028,25.8758,0.1754,0.2402,0,102
EV_2416,Ather 450X,1.4,62596,92.0302,17.9543,100,38.8751,NONE,No Failure,294.5817,97.4216,Software,Software Update,2026-04-17,3,2048.0,8.0,Low,2026-11-30,6.45,False,Low,0.3008,73.1179,0.1466,0.1944,0,90
EV_2417,Tesla Model Y,2.0,38233,93.9382,81.9897,195,56.6799,NONE,No Failure,0.1913,87.4998,Software,Software Update,2026-04-09,5,6884.0,8.0,Medium,2026-10-08,56.39,True,Low,0.33,62.6229,0.2414,0.1558,1,98
EV_2418,Tata Tigor EV,0.9,31146,92.6443,98.6632,187,36.6668,NONE,No Failure,288.8171,9.0322,Charging System,Charging System Repair,2025-05-13,2,11281.0,17.0,Low,2027-01-03,5.56,True,Medium,0.4326,22.8054,0.1194,0.2063,0,429
EV_2419,MG ZS EV,0.5,14231,92.9444,99.8434,107,36.9422,NONE,No Failure,283.9104,71.0557,Brake System,Brake Service,2025-06-14,1,11780.0,10.0,Low,2026-10-15,25.54,True,Low,0.4769,79.798,0.8668,0.2838,1,397
EV_2420,Ola S1 Pro,0.9,24109,95.1457,90.7214,151,40.865,P2_THERMAL_WARNING,Thermal Management Issue,219.1512,25.1169,Cooling System,Cooling System Repair,2025-08-30,3,31479.0,48.0,Low,2026-12-17,11.87,True,Medium,1.2717,28.1585,0.2274,0.1699,0,320
EV_2421,BYD Atto 3,0.5,20626,92.8017,85.5848,596,35.769,NONE,No Failure,232.3106,74.8904,Electronics,Preventive Maintenance,2025-12-13,1,10866.0,6.0,Low,2026-11-10,9.53,True,Low,0.3644,23.9904,0.2788,0.2467,0,215
EV_2422,Kia EV6,0.9,39841,93.1916,96.3391,136,38.7163,P1_BMS_FAULT,Battery Management System Fault,279.2754,85.4424,Battery Pack,Battery Inspection,2026-02-18,2,11686.0,24.0,Low,2026-11-01,6.81,False,Medium,0.2968,22.9188,0.2891,0.1323,0,148
EV_2423,MG Comet EV,5.2,214166,49.7273,88.9499,541,44.6456,P0_MOTOR_FAILURE,Motor Drive Failure,46.1394,97.9419,Battery Pack,Battery Replacement,2026-03-29,13,68804.0,89.0,Critical,2026-07-27,65.58,True,High,0.2351,22.1509,0.2741,0.183,1,109
EV_2424,Hyundai Kona Electric,0.5,10385,92.2103,9.9068,558,40.168,NONE,No Failure,274.1553,99.8254,Software,Software Update,2025-07-12,1,8192.0,3.0,Low,2026-10-18,7.54,True,Low,0.3168,27.147,0.1638,0.1121,0,369
EV_2425,Tesla Model S,0.5,10812,95.7678,97.5754,565,37.2866,P2_THERMAL_WARNING,Thermal Management Issue,209.0005,92.463,Brake System,Brake Service,2026-02-02,1,23997.0,8.0,Low,2026-11-14,11.04,False,Low,0.2429,26.2193,0.7151,0.8424,0,164
EV_2426,Mahindra XUV400 EV,1.7,58960,91.201,83.8951,150,46.2219,NONE,No Failure,245.4381,78.693,Electronics,Preventive Maintenance,2025-11-14,5,13665.0,4.0,Low,2026-12-03,13.32,True,Low,0.2405,29.0413,0.2473,0.2867,0,244
EV_2427,Mahindra XUV400 EV,0.5,11836,96.4041,91.4852,135,52.8543,NONE,No Failure,5.563,21.4441,Charging System,Charging System Repair,2025-09-13,1,31953.0,28.0,Medium,2026-09-01,32.47,True,Medium,0.4817,26.3823,0.2853,0.2346,0,306
EV_2428,Tesla Model 3,3.5,129646,46.8585,14.7904,141,33.5715,NONE,No Failure,201.7816,29.5177,Battery Pack,Battery Replacement,2026-04-08,9,130444.0,216.0,High,2026-08-09,28.36,True,High,0.3635,23.6099,0.2015,0.9149,0,99
EV_2429,BYD Atto 3,1.9,60786,91.8103,82.7866,117,38.162,NONE,No Failure,238.7482,71.9011,Electronics,Preventive Maintenance,2025-08-28,5,13516.0,7.0,Low,2026-11-25,11.48,True,Low,0.4078,27.3709,0.2406,0.2988,0,322
EV_2430,Tesla Model Y,6.4,201774,40.025,95.5585,175,42.6909,P1_BMS_FAULT,Battery Management System Fault,225.8726,70.8613,Battery Pack,Battery Replacement,2026-06-24,19,147635.0,213.0,High,2026-08-12,34.19,False,High,1.7445,26.2525,0.1164,0.2058,0,22
EV_2431,Kia EV6,0.5,19928,94.2267,80.0573,180,56.8242,P2_THERMAL_WARNING,Thermal Management Issue,239.1313,13.1501,Cooling System,Cooling System Repair,2026-01-27,1,11141.0,40.0,Low,2026-10-31,14.85,False,Medium,0.2128,71.7088,0.1136,0.1516,0,170
EV_2432,Mahindra XUV400 EV,0.5,18158,98.433,86.9561,588,42.5014,NONE,No Failure,285.5975,78.4206,Electronics,Preventive Maintenance,2026-03-30,1,13207.0,11.0,Low,2026-10-20,5.42,False,Low,0.4021,24.3158,0.1626,0.2302,0,108
EV_2433,Tesla Model Y,2.1,33174,90.6219,98.3698,199,41.6867,NONE,No Failure,219.3237,94.0726,Software,Software Update,2025-12-02,5,3881.0,7.0,Low,2026-12-01,14.73,True,Low,0.2215,21.4769,0.1832,0.8211,0,226
EV_2434,Hyundai Kona Electric,1.2,19781,95.3587,94.8175,545,57.127,P1_BMS_FAULT,Battery Management System Fault,226.7502,26.1041,Battery Pack,Battery Inspection,2025-09-08,4,19081.0,17.0,Medium,2026-08-31,16.37,True,Medium,0.3668,25.1182,0.9577,0.9494,0,311
EV_2435,Tesla Model Y,3.4,112359,90.0078,83.7105,120,35.3331,NONE,No Failure,209.3705,87.2071,Software,Software Update,2026-01-07,6,4315.0,2.0,Low,2026-12-17,15.2,True,Low,0.3863,60.2397,0.1529,0.2934,0,190
EV_2436,MG Comet EV,5.0,147929,56.5333,84.5086,192,39.1176,NONE,No Failure,237.3118,95.5342,Battery Pack,Battery Replacement,2026-04-30,11,223879.0,228.0,Medium,2026-08-21,45.74,False,High,0.2659,22.7931,0.1822,0.2755,1,77
EV_2437,Ola S1 Pro,1.1,25086,97.3995,87.4545,193,34.362,NONE,No Failure,299.6719,90.3794,Software,Software Update,2026-03-15,3,5835.0,6.0,Low,2026-12-05,2.75,False,Low,0.2453,23.144,0.2351,0.1209,0,123
EV_2438,Tesla Model Y,0.8,22048,94.9449,93.3705,155,59.0356,NONE,No Failure,259.127,0.3034,Charging System,Charging System Repair,2025-11-16,2,22957.0,30.0,Low,2027-01-12,13.95,True,Medium,0.3778,76.5348,0.1156,0.9396,0,242
EV_2439,Hyundai Ioniq 5,2.1,79248,90.3399,80.028,113,67.3701,NONE,No Failure,3.547,83.7256,Cooling System,Cooling System Repair,2026-05-19,6,18359.0,47.0,High,2026-08-02,60.5,True,Medium,1.9206,63.7294,0.297,0.2178,1,58
EV_2440,Ather 450X,5.4,214911,54.1105,80.1104,690,53.7852,NONE,No Failure,224.1607,85.8883,Battery Pack,Battery Replacement,2026-04-22,11,217141.0,103.0,High,2026-08-05,32.38,True,High,0.3759,20.5001,0.2134,0.9662,0,85
EV_2441,Tata Tigor EV,6.4,203755,48.1916,98.9749,137,46.7661,NONE,No Failure,231.8371,73.0558,Battery Pack,Battery Replacement,2026-05-05,19,62126.0,139.0,Medium,2026-10-05,32.46,False,High,0.3392,60.3263,0.1217,0.1834,0,72
EV_2442,Tesla Model Y,4.6,122181,52.6706,84.1094,145,42.4117,P2_THERMAL_WARNING,Thermal Management Issue,269.8267,86.3326,Battery Pack,Battery Replacement,2026-03-15,13,143775.0,104.0,High,2026-08-09,24.75,True,High,0.4275,28.3482,0.1224,0.2841,0,123
EV_2443,MG ZS EV,4.9,113292,50.1735,88.266,173,40.3323,NONE,No Failure,246.4923,84.4443,Battery Pack,Battery Replacement,2026-05-23,10,123776.0,80.0,Medium,2026-08-26,27.14,False,High,1.8576,70.4964,0.9289,0.1178,0,54
EV_2444,MG ZS EV,0.5,15329,95.9655,94.1502,158,41.4746,NONE,No Failure,248.9183,81.0085,Electronics,Preventive Maintenance,2026-01-08,1,9521.0,12.0,Low,2026-11-03,8.91,True,Medium,0.4636,22.2361,0.103,0.1513,0,189
EV_2445,BYD Seal,1.3,31775,97.7418,90.9207,683,47.047,NONE,No Failure,243.3577,83.3532,Electronics,Preventive Maintenance,2026-04-23,3,6054.0,12.0,Low,2026-12-22,11.35,False,Medium,0.2652,20.7786,0.2006,0.2766,0,84
EV_2446,Tata Tigor EV,2.1,67038,95.6001,88.3533,130,40.3298,P0_MOTOR_FAILURE,Motor Drive Failure,18.0795,95.0431,Battery Pack,Battery Replacement,2026-02-17,5,182919.0,229.0,High,2026-08-13,29.6,True,High,1.3282,71.5393,0.2081,0.2119,0,149
EV_2447,Ather 450X,0.6,21180,95.3509,93.6711,125,34.3935,NONE,No Failure,46.3353,13.9605,Charging System,Charging System Repair,2025-11-06,1,20349.0,30.0,Medium,2026-09-06,23.96,True,Medium,0.2881,23.8587,0.1981,0.2885,0,252
EV_2448,MG ZS EV,0.5,8491,98.463,98.2537,152,37.4419,NONE,No Failure,209.3574,93.5062,Software,Software Update,2025-07-24,1,2693.0,6.0,Low,2026-11-26,10.25,True,Low,0.4264,29.9231,0.2384,0.2861,0,357
EV_2449,Tata Tigor EV,1.0,15032,96.9501,92.2558,150,41.9647,P0_MOTOR_FAILURE,Motor Drive Failure,274.5951,86.1545,Battery Pack,Battery Replacement,2025-07-24,2,89392.0,160.0,Medium,2026-10-01,7.15,True,High,0.3735,21.8636,0.9713,0.2173,0,357
EV_2450,Ather 450X,1.1,23505,91.2667,95.6667,159,43.4941,NONE,No Failure,273.1484,83.0781,Electronics,Preventive Maintenance,2026-03-19,2,11358.0,12.0,Low,2026-10-30,29.54,False,Medium,0.4159,20.9234,0.1459,0.2599,1,119
EV_2451,Ola S1 Pro,1.8,75304,94.0275,13.7476,109,40.9477,NONE,No Failure,9.5321,71.9563,Electronics,Preventive Maintenance,2026-03-06,5,6143.0,8.0,Medium,2026-08-28,30.65,True,Low,0.3491,73.7621,0.2935,0.1015,0,132
EV_2452,MG ZS EV,2.9,99727,55.6917,86.7516,195,34.4627,NONE,No Failure,279.6336,86.2613,Battery Pack,Battery Replacement,2026-03-11,7,111450.0,180.0,Medium,2026-10-01,18.85,True,High,0.3757,29.7841,0.1865,0.9619,0,127
EV_2453,Tesla Model 3,0.5,10079,96.7109,84.1563,187,39.6039,P2_THERMAL_WARNING,Thermal Management Issue,250.0616,76.6297,Brake System,Brake Service,2025-12-29,1,17539.0,6.0,Low,2026-10-31,8.03,True,Low,0.4853,27.455,0.734,0.1412,0,199
EV_2454,MG Comet EV,0.5,20854,94.9168,84.4136,164,38.1857,NONE,No Failure,287.8612,87.812,Software,Software Update,2026-04-25,1,3968.0,7.0,Low,2026-12-23,4.99,False,Low,0.4255,28.2031,0.2584,0.2591,0,82
EV_2455,MG Comet EV,0.5,14549,90.1172,91.6134,106,45.5616,P1_BMS_FAULT,Battery Management System Fault,277.9877,96.5318,Battery Pack,Battery Inspection,2025-06-20,1,10822.0,21.0,Low,2026-11-28,9.47,True,Medium,0.2681,21.0771,0.1391,0.2541,0,391
EV_2456,Tesla Model S,0.5,14641,95.0667,91.4675,129,43.3867,NONE,No Failure,222.6471,72.1353,Electronics,Preventive Maintenance,2025-08-02,1,5933.0,10.0,Low,2027-01-12,11.94,True,Low,0.2399,27.5392,0.1364,0.1019,0,348
EV_2457,BYD Seal,0.5,21533,97.1604,95.0232,128,35.6274,P1_BMS_FAULT,Battery Management System Fault,286.8739,83.9781,Battery Pack,Battery Inspection,2025-10-20,1,10181.0,16.0,Low,2026-10-17,3.63,True,Medium,1.0776,21.1955,0.2046,0.1161,0,269
EV_2458,Mahindra XUV400 EV,4.5,75531,56.0531,11.1541,108,39.3504,NONE,No Failure,298.6889,94.6296,Battery Pack,Battery Replacement,2026-05-20,9,188556.0,105.0,Medium,2026-10-11,20.31,False,High,0.2738,23.7552,0.2525,0.2016,0,57
EV_2459,Tesla Model Y,1.7,36474,96.2937,83.2334,197,44.898,P0_MOTOR_FAILURE,Motor Drive Failure,252.243,99.4671,Battery Pack,Battery Replacement,2025-08-19,5,156781.0,77.0,Medium,2026-08-29,10.82,True,High,0.4576,22.3928,0.2609,0.1859,0,331
EV_2460,BYD Atto 3,1.2,39088,90.2312,80.7868,163,40.3111,NONE,No Failure,291.165,99.2147,Software,Software Update,2026-05-04,2,9978.0,6.0,Low,2026-10-18,7.5,False,Low,0.4631,28.7857,0.1748,0.9593,0,73
EV_2461,Tesla Model S,0.5,10432,94.33,81.1408,187,46.539,NONE,No Failure,3.3391,98.2749,Software,Software Update,2025-11-17,1,7947.0,6.0,Medium,2026-09-28,51.38,True,Low,0.2371,66.6416,0.2943,0.1305,1,241
EV_2462,Kia EV6,0.9,31847,95.4562,81.1711,191,43.8516,NONE,No Failure,256.7473,2.7428,Charging System,Charging System Repair,2025-07-07,2,8538.0,27.0,Low,2026-12-01,9.54,True,Medium,0.4022,23.5877,0.2602,0.2994,0,374
EV_2463,Hyundai Kona Electric,6.7,143533,43.182,84.132,102,44.1534,NONE,No Failure,242.7297,92.2114,Battery Pack,Battery Replacement,2026-04-14,19,125773.0,232.0,Medium,2026-10-05,32.59,True,High,0.4271,21.049,0.2199,0.2881,0,93
EV_2464,Tesla Model 3,0.5,8987,94.15,96.0517,199,43.7743,NONE,No Failure,215.9046,25.0517,Charging System,Charging System Repair,2026-01-30,1,17275.0,20.0,Low,2026-10-24,32.9,False,Medium,0.2205,29.3296,0.2221,0.1833,1,167
EV_2465,Ather 450X,3.9,82717,56.1056,87.9491,183,41.8236,NONE,No Failure,207.8318,70.7507,Battery Pack,Battery Replacement,2026-03-23,11,167504.0,212.0,Medium,2026-08-20,27.98,True,High,0.4556,25.3693,0.2584,0.8988,0,115
EV_2466,Tesla Model S,1.2,33218,97.1185,82.8072,183,58.1443,NONE,No Failure,207.822,78.0422,Brake System,Brake Service,2026-03-05,2,10313.0,13.0,Low,2026-12-05,17.73,False,Medium,0.4899,65.8528,0.89,0.2884,0,133
EV_2467,MG Comet EV,1.1,22313,92.2789,91.2257,130,39.8808,NONE,No Failure,217.7757,22.9119,Charging System,Charging System Repair,2026-03-28,3,38919.0,14.0,Low,2027-01-02,12.76,False,Medium,0.4107,28.954,0.2668,0.2455,0,110
EV_2468,Tesla Model S,1.5,28561,94.4811,2.5506,117,55.9442,NONE,No Failure,245.5963,96.7337,Software,Software Update,2026-01-12,4,3694.0,7.0,Low,2026-11-20,15.03,True,Low,0.415,22.6967,0.1535,0.2081,0,185
EV_2469,Ola S1 Pro,5.1,208123,51.6353,83.6046,521,42.8341,P1_BMS_FAULT,Battery Management System Fault,288.6977,93.368,Battery Pack,Battery Replacement,2026-03-24,10,154396.0,81.0,High,2026-08-12,24.14,True,High,0.2642,20.5493,0.2528,0.2723,0,114
EV_2470,Kia EV6,1.6,39379,94.3334,80.4986,168,43.1339,NONE,No Failure,263.3923,80.5395,Electronics,Preventive Maintenance,2025-09-23,3,4475.0,9.0,Low,2027-01-04,9.85,True,Low,0.3211,28.9599,0.1232,0.2171,0,296
EV_2471,Mahindra XUV400 EV,0.5,12911,94.4069,91.359,142,52.8941,NONE,No Failure,223.8626,73.6034,Electronics,Preventive Maintenance,2025-11-01,1,13918.0,12.0,Low,2027-01-01,14.89,True,Medium,1.0255,24.2398,0.2138,0.1718,0,257
EV_2472,Hyundai Kona Electric,4.4,73296,58.7564,90.1633,511,56.2067,P1_BMS_FAULT,Battery Management System Fault,265.8211,22.7484,Battery Pack,Battery Replacement,2026-05-24,13,232370.0,183.0,High,2026-08-08,27.19,True,High,0.3877,24.828,0.1565,0.1857,0,53
EV_2473,MG ZS EV,0.8,20577,94.9683,88.5211,173,51.1055,NONE,No Failure,245.829,99.636,Brake System,Brake Service,2026-03-12,2,20874.0,16.0,Low,2026-12-16,12.67,False,Medium,1.5394,28.4471,0.9067,0.2151,0,126
EV_2474,BYD Seal,0.5,11472,94.3504,80.7088,104,42.9568,P2_THERMAL_WARNING,Thermal Management Issue,242.0025,89.9609,Brake System,Brake Service,2026-01-22,1,12032.0,4.0,Low,2026-12-01,10.42,False,Low,0.2967,28.3273,0.9819,0.2963,0,175
EV_2475,Kia EV6,0.5,16657,93.6612,86.4607,199,40.675,NONE,No Failure,261.3764,92.1963,Software,Software Update,2026-03-08,1,1528.0,5.0,Low,2026-12-14,8.32,False,Low,0.4533,29.6646,0.1024,0.106,0,130
EV_2476,Mahindra XUV400 EV,1.1,23278,99.5796,7.3765,163,44.7582,P2_THERMAL_WARNING,Thermal Management Issue,250.0666,79.4642,Cooling System,Cooling System Repair,2026-03-01,3,36994.0,40.0,Low,2026-12-05,9.35,False,Medium,0.4987,22.0809,0.1423,0.906,0,137
EV_2477,Tesla Model 3,0.9,37486,92.8262,95.6968,110,56.474,NONE,No Failure,226.2418,98.1338,Software,Software Update,2025-08-18,2,4862.0,6.0,Low,2026-12-01,16.66,True,Low,0.4644,28.8469,0.1801,0.2628,0,332
EV_2478,BYD Seal,0.5,21445,95.3484,80.5282,578,40.284,NONE,No Failure,242.8491,96.553,Brake System,Brake Service,2026-03-15,1,24808.0,15.0,Low,2026-11-23,9.24,False,Medium,0.4531,61.252,0.8384,0.2866,0,123
EV_2479,Tesla Model Y,4.6,82777,56.0676,93.1018,626,36.164,NONE,No Failure,232.4456,83.9663,Battery Pack,Battery Replacement,2026-06-25,11,189664.0,150.0,Medium,2026-09-24,24.97,False,High,0.2217,73.3124,0.1144,0.8471,0,21
EV_2480,Tata Tigor EV,2.0,36444,93.5782,81.6119,197,36.2034,NONE,No Failure,257.2266,85.06,Brake System,Brake Service,2026-01-03,4,15773.0,12.0,Low,2026-12-21,8.93,True,Medium,0.3454,76.803,0.9121,0.1746,0,194
EV_2481,Mahindra XUV400 EV,0.5,9230,96.8515,16.686,151,39.4595,NONE,No Failure,261.763,88.6928,Software,Software Update,2026-01-16,1,9881.0,4.0,Low,2027-01-05,6.97,True,Low,0.3048,21.9426,0.135,0.2827,0,181
EV_2482,Tata Nexon EV,0.5,16794,90.8642,84.8633,158,44.6367,NONE,No Failure,233.1059,17.81,Charging System,Charging System Repair,2025-11-14,1,33615.0,29.0,Low,2026-12-09,12.71,True,Medium,1.6245,24.8532,0.1966,0.2607,0,244
EV_2483,Kia EV6,0.6,11195,90.7301,86.7907,150,37.8813,P2_THERMAL_WARNING,Thermal Management Issue,273.5488,82.4972,Cooling System,Cooling System Repair,2026-03-13,1,25627.0,16.0,Low,2026-10-24,7.45,False,Medium,0.2194,62.3203,0.2948,0.1718,0,125
EV_2484,Hyundai Kona Electric,2.1,85200,95.6176,91.0788,163,35.9951,NONE,No Failure,240.6171,74.8592,Electronics,Preventive Maintenance,2026-04-15,5,3226.0,6.0,Low,2026-12-06,9.75,False,Low,0.4704,25.3971,0.1674,0.1287,0,92
EV_2485,Tata Nexon EV,1.4,52679,92.5625,92.9562,176,39.9642,P2_THERMAL_WARNING,Thermal Management Issue,277.153,82.0808,Cooling System,Cooling System Repair,2025-12-01,2,9175.0,15.0,Low,2026-11-12,8.07,True,Medium,0.4427,22.5419,0.2634,0.2929,0,227
EV_2486,Hyundai Ioniq 5,1.4,55432,97.0256,85.2101,168,56.6115,NONE,No Failure,284.3595,73.7752,Electronics,Preventive Maintenance,2025-08-24,4,8325.0,10.0,Low,2026-10-17,31.13,True,Low,0.3717,29.1995,0.2051,0.2425,1,326
EV_2487,MG ZS EV,0.5,15391,94.7028,80.3539,140,59.3874,P1_BMS_FAULT,Battery Management System Fault,230.1955,86.1927,Battery Pack,Battery Inspection,2025-11-29,1,13430.0,11.0,Medium,2026-08-20,16.22,True,Low,0.3972,22.5632,0.2365,0.2236,0,229
EV_2488,Kia EV6,0.5,22450,91.623,10.6719,139,39.1995,NONE,No Failure,218.2006,99.3311,Software,Software Update,2025-10-12,1,1271.0,4.0,Low,2026-12-07,12.09,True,Low,0.3811,66.5685,0.2877,0.2201,0,277
EV_2489,BYD Seal,1.1,17958,97.6878,15.882,181,37.3871,NONE,No Failure,14.6,84.9721,Electronics,Preventive Maintenance,2025-10-23,2,4518.0,11.0,Medium,2026-10-11,27.32,True,Low,0.3623,24.2848,0.1936,0.2922,0,266
EV_2490,Ola S1 Pro,1.0,27038,95.3751,88.8337,588,36.1603,P1_BMS_FAULT,Battery Management System Fault,245.4237,89.2788,Battery Pack,Battery Inspection,2026-01-23,2,15565.0,14.0,Low,2026-11-29,8.31,False,Medium,0.4272,27.7685,0.1963,0.2715,0,174
EV_2491,Ola S1 Pro,1.2,29662,97.016,11.118,129,40.9303,NONE,No Failure,204.4595,81.8232,Electronics,Preventive Maintenance,2026-01-28,2,12018.0,5.0,Low,2026-11-24,32.87,False,Low,0.4946,28.2451,0.2897,0.7155,1,169
EV_2492,Kia EV6,1.0,43459,93.002,81.8078,198,42.1059,P0_MOTOR_FAILURE,Motor Drive Failure,273.9663,83.4631,Battery Pack,Battery Replacement,2025-11-25,2,55962.0,75.0,Medium,2026-08-21,8.43,True,High,0.3612,24.6866,0.1545,0.1295,0,233
EV_2493,BYD Seal,1.1,35536,95.9784,98.7346,116,37.7602,NONE,No Failure,208.3857,93.1268,Software,Software Update,2026-04-29,2,5569.0,3.0,Low,2026-12-14,11.8,False,Low,0.2236,25.9147,0.2046,0.2411,0,78
EV_2494,Tata Tigor EV,1.0,39186,95.7018,81.4122,101,42.5341,NONE,No Failure,207.6948,97.1277,Software,Software Update,2025-08-19,2,1728.0,8.0,Low,2026-10-19,13.27,True,Low,0.2335,22.203,0.1196,0.1875,0,331
EV_2495,Hyundai Kona Electric,2.1,42231,90.189,14.5026,164,46.86,NONE,No Failure,37.6368,74.6832,Brake System,Brake Service,2025-12-24,6,19469.0,11.0,Medium,2026-10-05,31.55,True,Low,0.3592,28.7772,0.9195,0.2847,0,204
EV_2496,Tesla Model Y,5.3,235103,56.3884,84.637,169,35.577,NONE,No Failure,290.6609,88.2113,Battery Pack,Battery Replacement,2026-05-31,9,216815.0,240.0,Medium,2026-10-03,20.59,False,High,1.548,22.025,0.1001,0.1208,0,46
EV_2497,Hyundai Ioniq 5,0.5,14980,93.9945,87.3991,200,46.1282,NONE,No Failure,284.0691,77.1373,Electronics,Preventive Maintenance,2025-12-15,1,13433.0,5.0,Low,2027-01-12,7.97,True,Low,0.2439,23.4605,0.1786,0.1968,0,213
EV_2498,Ola S1 Pro,0.5,14905,94.4734,92.7137,645,42.6538,NONE,No Failure,282.1552,87.6226,Brake System,Brake Service,2026-01-01,1,16964.0,8.0,Low,2026-11-09,6.94,True,Low,0.4074,28.0564,0.8341,0.2349,0,196
EV_2499,Hyundai Kona Electric,1.7,75015,95.9429,93.8105,191,52.0999,P1_BMS_FAULT,Battery Management System Fault,221.0975,79.4949,Battery Pack,Battery Inspection,2025-10-23,4,14434.0,10.0,Medium,2026-08-25,15.69,True,Low,0.2458,20.8812,0.8313,0.25,0,266
