fleet_id,vehicle_id,current_vehicle_make,current_vehicle_model,vehicle_type,fuel_type,vehicle_age_years,purchase_year,daily_distance_km,monthly_distance_km,operating_days_per_month,average_trip_distance_km,usage_pattern,fuel_cost_monthly,maintenance_cost_monthly,vehicle_value,remaining_life_years,payload_requirement_kg,required_range_km,charging_window_hours,depot_location,ev_suitable,recommended_ev_type,electrification_priority,recommended_ev_model,estimated_annual_savings,carbon_reduction_percent,readiness_score,annual_fuel_cost,annual_maintenance_cost,total_annual_operating_cost,vehicle_replacement_priority
FLEET_202,VH_71405,Kia,Seltos,Sedan,Petrol,2.9,2024,74.0,1850.0,25,32.0,Mixed,12295.0,3873.0,768000.0,8.1,347.0,96.0,7,Nagpur,True,Passenger,High,Hyundai E-Creta,111000.0,54.0,86.0,147540.0,46476.0,194016.0,Medium
FLEET_114,VH_94349,Bajaj,Qute,Three-Wheeler,Cng,10.2,2016,47.0,1222.0,26,16.0,Urban,2661.0,1753.0,41000.0,1.8,329.0,60.0,9,Chennai,True,L3 Category,High,Tvs Ev,26000.0,70.0,72.0,31932.0,21036.0,52968.0,High
FLEET_187,VH_66820,Mahindra,Alfa,Delivery Van,Diesel,11.6,2015,102.0,2652.0,26,44.0,Urban,15706.0,4724.0,259000.0,1.5,1305.0,150.0,10,Bangalore,True,Light Commercial,Medium,Tata Magic Ev,120000.0,63.0,57.0,188472.0,56688.0,245160.0,Critical
FLEET_129,VH_50326,Kia,Sonet,Light Commercial,Petrol,5.2,2021,110.0,2750.0,25,29.0,Urban,20133.0,4906.0,429000.0,6.3,788.0,137.0,7,Jaipur,True,Light Commercial,High,Mahindra Ev,178000.0,69.0,95.0,241596.0,58872.0,300468.0,High
FLEET_146,VH_12239,Bharatbenz,1317R,Truck,Diesel,5.9,2021,239.0,5975.0,25,67.0,Highway,54785.0,12819.0,2066000.0,5.6,7519.0,344.0,3,Ahmedabad,True,Heavy Commercial,Low,Volvo Fm Ev,384000.0,54.0,44.0,657420.0,153828.0,811248.0,Critical
FLEET_247,VH_50969,Maruti,Eeco,Suv,Diesel,10.9,2016,48.0,1152.0,24,13.0,Mixed,6961.0,2494.0,178000.0,1.3,626.0,66.0,6,Hyderabad,True,Passenger,Medium,Mercedes E-Glc,59000.0,55.0,54.0,83532.0,29928.0,113460.0,Critical
FLEET_204,VH_97440,Maruti,Eeco,Delivery Van,Cng,1.9,2025,182.0,4368.0,24,60.0,Urban,22818.0,9285.0,429000.0,9.1,1345.0,264.0,6,Chennai,True,Light Commercial,High,Tata Winger Ev,184000.0,76.0,99.0,273816.0,111420.0,385236.0,High
FLEET_358,VH_31365,Tata,Harrier,Sedan,Diesel,4.6,2022,43.0,1032.0,24,16.0,Mixed,7039.0,2224.0,694000.0,6.5,314.0,63.0,7,Kolkata,True,Passenger,Medium,Skoda E-Slavia,62000.0,64.0,59.0,84468.0,26688.0,111156.0,High
FLEET_236,VH_77916,Skoda,Slavia,Passenger,Petrol,3.5,2023,99.0,2277.0,23,35.0,Mixed,17553.0,5021.0,494000.0,7.5,266.0,129.0,5,Delhi,True,Passenger,High,Skoda E-Slavia,145000.0,62.0,71.0,210636.0,60252.0,270888.0,High
FLEET_247,VH_49653,Toyota,Fortuner,Sedan,Petrol,11.8,2015,52.0,1300.0,25,21.0,Urban,9987.0,2136.0,193000.0,1.3,410.0,70.0,7,Ahmedabad,True,Passenger,Medium,Hyundai E-Creta,82000.0,54.0,64.0,119844.0,25632.0,145476.0,Critical
FLEET_295,VH_90916,Ashok Leyland,Dost,Truck,Diesel,3.6,2023,278.0,6950.0,25,77.0,Highway,62359.0,16530.0,996000.0,7.3,5980.0,418.0,6,Delhi,False,Heavy Commercial,Low,Bharatbenz Ev,538000.0,55.0,41.0,748308.0,198360.0,946668.0,Medium
FLEET_090,VH_38304,Mercedes,Glc,Suv,Diesel,6.1,2020,71.0,1704.0,24,18.0,Urban,13639.0,3750.0,1302000.0,5.4,608.0,91.0,6,Chennai,True,Passenger,Medium,Kia E-Seltos,89000.0,62.0,66.0,163668.0,45000.0,208668.0,High
FLEET_014,VH_53037,Hyundai,Creta,Suv,Diesel,1.7,2025,97.0,2328.0,24,39.0,Urban,15234.0,5095.0,1828000.0,10.3,654.0,132.0,6,Kolkata,True,Passenger,High,Hyundai E-Creta,115000.0,42.0,84.0,182808.0,61140.0,243948.0,High
FLEET_389,VH_18865,Bharatbenz,1917R,Truck,Diesel,0.6,2026,254.0,6350.0,25,80.0,Mixed,57863.0,15485.0,1839000.0,11.1,8679.0,390.0,8,Pune,True,Heavy Commercial,Medium,Volvo Fm Ev,386000.0,43.0,67.0,694356.0,185820.0,880176.0,High
FLEET_096,VH_14405,Tata,Safari,Truck,Diesel,5.5,2021,216.0,5184.0,24,80.0,Highway,42918.0,14254.0,2501000.0,6.3,9904.0,352.0,4,Kolkata,True,Heavy Commercial,Low,Bharatbenz Ev,406000.0,46.0,50.0,515016.0,171048.0,686064.0,Critical
FLEET_382,VH_73034,Mahindra,E2O,Suv,Petrol,7.8,2019,119.0,2975.0,25,53.0,Urban,23297.0,5532.0,297000.0,3.7,650.0,151.0,10,Hyderabad,True,Passenger,High,Mahindra E2O,149000.0,66.0,81.0,279564.0,66384.0,345948.0,Critical
FLEET_021,VH_64609,Mahindra,Scorpio,Three-Wheeler,Cng,6.7,2020,39.0,1014.0,26,15.0,Urban,2029.0,1678.0,56000.0,5.2,188.0,60.0,8,Hyderabad,True,L3 Category,Medium,Tvs Ev,18000.0,73.0,67.0,24348.0,20136.0,44484.0,Medium
FLEET_067,VH_24414,Maruti,Swift,Passenger,Petrol,6.1,2020,89.0,2136.0,24,29.0,Urban,17826.0,4016.0,511000.0,5.8,218.0,109.0,7,Jaipur,True,Passenger,High,Mahindra E2O,123000.0,63.0,91.0,213912.0,48192.0,262104.0,High
FLEET_286,VH_99198,Kia,Sonet,Sedan,Diesel,9.3,2017,102.0,2448.0,24,44.0,Mixed,15384.0,4899.0,227000.0,2.6,351.0,152.0,5,Jaipur,True,Passenger,Medium,Toyota E-Innova,110000.0,47.0,49.0,184608.0,58788.0,243396.0,Critical
FLEET_396,VH_91402,Hyundai,Creta,Minivan,Cng,6.4,2020,85.0,2125.0,25,34.0,Urban,11053.0,3400.0,492000.0,5.4,923.0,134.0,6,Chennai,True,Light Commercial,High,Tata Winger Ev,86000.0,76.0,91.0,132636.0,40800.0,173436.0,High
FLEET_157,VH_69731,Mahindra,Alfa,Delivery Van,Diesel,2.2,2024,109.0,2616.0,24,27.0,Mixed,19431.0,5456.0,724000.0,9.0,985.0,150.0,8,Hyderabad,True,Light Commercial,High,Mahindra Ev,134000.0,52.0,80.0,233172.0,65472.0,298644.0,High
FLEET_165,VH_46157,Kia,Sonet,Sedan,Petrol,4.0,2022,94.0,2256.0,24,26.0,Urban,15715.0,4463.0,725000.0,7.3,352.0,113.0,10,Jaipur,True,Passenger,High,Toyota E-Innova,108000.0,67.0,87.0,188580.0,53556.0,242136.0,High
FLEET_028,VH_61943,Ashok Leyland,Stile,Three-Wheeler,Cng,5.0,2021,47.0,1175.0,25,18.0,Urban,2738.0,1682.0,55000.0,6.0,210.0,60.0,6,Pune,True,L3 Category,High,Piaggio Ape Ev,30000.0,65.0,85.0,32856.0,20184.0,53040.0,Medium
FLEET_202,VH_87105,Mahindra,Cj340,Delivery Van,Diesel,6.5,2020,161.0,3864.0,24,51.0,Urban,23440.0,6641.0,353000.0,5.0,1125.0,216.0,6,Hyderabad,True,Light Commercial,Medium,Force Ev,175000.0,61.0,71.0,281280.0,79692.0,360972.0,High
FLEET_379,VH_36887,Tata,Ultra,Delivery Van,Diesel,2.0,2024,208.0,5408.0,26,66.0,Urban,27842.0,8246.0,897000.0,8.8,612.0,332.0,10,Kolkata,True,Light Commercial,Medium,Tata Winger Ev,211000.0,51.0,63.0,334104.0,98952.0,433056.0,High
FLEET_377,VH_50856,Atul,Shakti,Three-Wheeler,Cng,11.3,2015,38.0,988.0,26,13.0,Urban,2210.0,1640.0,20000.0,1.3,168.0,60.0,10,Bangalore,True,L3 Category,Medium,Mahindra Ev,19000.0,69.0,75.0,26520.0,19680.0,46200.0,High
FLEET_104,VH_60596,Maruti,Celerio,Delivery Van,Diesel,8.0,2018,175.0,4200.0,24,60.0,Urban,24811.0,7958.0,412000.0,3.9,936.0,260.0,8,Mumbai,True,Light Commercial,Medium,Force Ev,219000.0,42.0,69.0,297732.0,95496.0,393228.0,Critical
FLEET_122,VH_29426,Maruti,Brezza,Sedan,Petrol,5.2,2021,92.0,2116.0,23,36.0,Mixed,17985.0,5189.0,241000.0,6.8,412.0,132.0,7,Hyderabad,True,Passenger,High,Hyundai E-Oniq,156000.0,51.0,83.0,215820.0,62268.0,278088.0,High
FLEET_063,VH_92045,Mahindra,Alfa,Passenger,Petrol,5.3,2021,55.0,1265.0,23,16.0,Urban,10754.0,3286.0,293000.0,6.3,445.0,68.0,7,Nagpur,True,Passenger,High,Kia E-Seltos,72000.0,68.0,78.0,129048.0,39432.0,168480.0,High
FLEET_328,VH_27370,Ashok Leyland,Dost,Three-Wheeler,Cng,1.3,2025,39.0,975.0,25,18.0,Urban,1950.0,1402.0,86000.0,9.8,263.0,60.0,10,Hyderabad,True,L3 Category,High,Piaggio Ape Ev,20000.0,61.0,98.0,23400.0,16824.0,40224.0,Medium
FLEET_321,VH_71028,Maruti,Vitara,Minivan,Diesel,5.0,2021,182.0,4550.0,25,69.0,Mixed,22185.0,7876.0,712000.0,6.0,969.0,288.0,6,Chennai,True,Light Commercial,Medium,Force Ev,180000.0,45.0,52.0,266220.0,94512.0,360732.0,High
FLEET_023,VH_91053,Tata,Nexon,Minivan,Cng,4.3,2022,148.0,3848.0,26,72.0,Mixed,18371.0,7071.0,581000.0,6.7,977.0,195.0,5,Kolkata,True,Light Commercial,High,Tata Ace Ev,126000.0,69.0,87.0,220452.0,84852.0,305304.0,High
FLEET_306,VH_78693,Kia,Sonet,Sedan,Diesel,5.6,2021,67.0,1541.0,23,20.0,Mixed,11525.0,3985.0,429000.0,5.7,433.0,90.0,7,Kolkata,True,Passenger,Medium,Maruti E-Swift,85000.0,55.0,69.0,138300.0,47820.0,186120.0,High
FLEET_208,VH_94621,Toyota,Glanza,Minivan,Diesel,8.0,2018,140.0,3640.0,26,43.0,Urban,21403.0,7627.0,367000.0,4.0,785.0,216.0,9,Hyderabad,True,Light Commercial,Medium,Tata Magic Ev,174000.0,61.0,76.0,256836.0,91524.0,348360.0,Critical
FLEET_387,VH_84379,Mercedes,Eqc,Minivan,Diesel,8.1,2018,131.0,3406.0,26,54.0,Urban,22617.0,5370.0,519000.0,3.8,600.0,193.0,8,Ahmedabad,True,Light Commercial,Medium,Force Ev,165000.0,46.0,63.0,271404.0,64440.0,335844.0,Critical
FLEET_285,VH_51409,Toyota,Glanza,Minivan,Diesel,5.3,2021,96.0,2304.0,24,47.0,Urban,15675.0,4294.0,569000.0,6.2,842.0,135.0,6,Nagpur,True,Light Commercial,High,Tata Magic Ev,117000.0,64.0,70.0,188100.0,51528.0,239628.0,High
FLEET_374,VH_96852,Toyota,Fortuner,Suv,Diesel,9.1,2017,84.0,2100.0,25,39.0,Mixed,14141.0,4606.0,457000.0,2.8,414.0,113.0,6,Nagpur,True,Passenger,Medium,Toyota E-Innova,125000.0,49.0,43.0,169692.0,55272.0,224964.0,Critical
FLEET_259,VH_11074,Toyota,Fortuner,Passenger,Petrol,2.0,2024,116.0,2668.0,23,36.0,Mixed,24833.0,6354.0,545000.0,9.7,242.0,148.0,5,Mumbai,True,Passenger,High,Skoda E-Slavia,182000.0,66.0,93.0,297996.0,76248.0,374244.0,High
FLEET_273,VH_31626,Hyundai,Exter,Suv,Diesel,6.0,2020,118.0,2714.0,23,33.0,Urban,19225.0,5465.0,778000.0,5.3,669.0,142.0,6,Delhi,True,Passenger,Medium,Kia E-Seltos,126000.0,52.0,59.0,230700.0,65580.0,296280.0,High
FLEET_146,VH_34016,Mahindra,Alfa,Delivery Van,Diesel,1.6,2025,196.0,4704.0,24,60.0,Rural,31847.0,7330.0,1023000.0,9.8,942.0,274.0,5,Pune,True,Light Commercial,Medium,Maruti E-Eeco,236000.0,63.0,64.0,382164.0,87960.0,470124.0,High
FLEET_092,VH_85604,Mahindra,Xuv700,Suv,Petrol,9.3,2017,96.0,2304.0,24,44.0,Mixed,15246.0,4937.0,659000.0,2.5,712.0,129.0,7,Hyderabad,True,Passenger,High,Toyota E-Innova,119000.0,71.0,68.0,182952.0,59244.0,242196.0,Critical
FLEET_274,VH_45572,Maruti,Alto,Delivery Van,Diesel,9.3,2017,152.0,3800.0,25,59.0,Mixed,21798.0,5645.0,510000.0,2.6,1249.0,227.0,8,Jaipur,True,Light Commercial,Medium,Tata Magic Ev,177000.0,43.0,46.0,261576.0,67740.0,329316.0,Critical
FLEET_335,VH_03498,Hyundai,Creta,Suv,Diesel,1.0,2025,51.0,1173.0,23,14.0,Mixed,7438.0,2663.0,1588000.0,10.0,786.0,73.0,6,Hyderabad,True,Passenger,Medium,Maruti E-Swift,62000.0,43.0,66.0,89256.0,31956.0,121212.0,Medium
FLEET_324,VH_81273,Maruti,Swift,Suv,Petrol,10.6,2016,36.0,828.0,23,11.0,Mixed,6218.0,1939.0,334000.0,1.4,623.0,60.0,6,Kolkata,True,Passenger,Medium,Mahindra E2O,44000.0,68.0,63.0,74616.0,23268.0,97884.0,Critical
FLEET_243,VH_66210,Eicher,Pro 2049,Delivery Van,Diesel,1.0,2025,107.0,2675.0,25,30.0,Urban,17709.0,3838.0,555000.0,10.5,861.0,168.0,7,Chennai,True,Light Commercial,High,Force Ev,118000.0,53.0,84.0,212508.0,46056.0,258564.0,High
FLEET_184,VH_36349,Tata,Prima,Truck,Diesel,8.5,2018,225.0,5625.0,25,96.0,Highway,45138.0,15239.0,1434000.0,3.3,10022.0,354.0,3,Ahmedabad,False,Heavy Commercial,Low,Tata Prima Ev,424000.0,54.0,32.0,541656.0,182868.0,724524.0,High
FLEET_202,VH_63818,Mercedes,Glc,Minivan,Diesel,1.6,2025,91.0,2184.0,24,32.0,Mixed,12110.0,3837.0,753000.0,9.9,882.0,139.0,6,Delhi,True,Light Commercial,High,Eicher Ev,99000.0,64.0,84.0,145320.0,46044.0,191364.0,Medium
FLEET_027,VH_15544,Kia,Seltos,Suv,Petrol,1.0,2025,97.0,2425.0,25,28.0,Urban,16248.0,5784.0,1449000.0,10.5,611.0,134.0,6,Chennai,True,Passenger,High,Hyundai E-Oniq,121000.0,56.0,99.0,194976.0,69408.0,264384.0,High
FLEET_056,VH_22596,Ashok Leyland,Dost,Truck,Diesel,6.2,2020,371.0,8904.0,24,94.0,Highway,78832.0,19530.0,1343000.0,5.5,6958.0,550.0,5,Mumbai,False,Heavy Commercial,Low,Eicher Ev,583000.0,56.0,17.0,945984.0,234360.0,1180344.0,High
FLEET_275,VH_38387,Maruti,Alto,Delivery Van,Diesel,8.6,2018,111.0,2664.0,24,35.0,Rural,16256.0,4706.0,492000.0,3.3,725.0,169.0,6,Nagpur,True,Light Commercial,Medium,Eicher Ev,137000.0,63.0,49.0,195072.0,56472.0,251544.0,Critical
FLEET_283,VH_16319,Bharatbenz,1917R,Truck,Diesel,10.2,2016,217.0,5208.0,24,91.0,Highway,45914.0,14241.0,1127000.0,1.5,9001.0,318.0,6,Ahmedabad,False,Heavy Commercial,Low,Eicher Ev,334000.0,63.0,39.0,550968.0,170892.0,721860.0,Critical
FLEET_213,VH_19293,Toyota,Fortuner,Minivan,Diesel,2.2,2024,208.0,5408.0,26,98.0,Rural,36942.0,10425.0,629000.0,8.4,824.0,300.0,7,Ahmedabad,True,Light Commercial,Medium,Force Ev,327000.0,43.0,56.0,443304.0,125100.0,568404.0,High
FLEET_253,VH_09745,Skoda,Kushaq,Sedan,Petrol,6.0,2020,95.0,2280.0,24,26.0,Mixed,16970.0,5193.0,569000.0,5.1,453.0,138.0,7,Pune,True,Passenger,High,Hyundai E-Creta,118000.0,68.0,72.0,203640.0,62316.0,265956.0,High
FLEET_266,VH_37885,Hyundai,Creta,Suv,Petrol,4.4,2022,56.0,1400.0,25,24.0,Urban,11939.0,2927.0,1343000.0,6.8,705.0,82.0,7,Chennai,True,Passenger,High,Maruti E-Swift,86000.0,59.0,85.0,143268.0,35124.0,178392.0,High
FLEET_058,VH_11188,Maruti,Swift,Delivery Van,Diesel,5.5,2021,84.0,2184.0,26,40.0,Mixed,10679.0,3365.0,776000.0,6.4,728.0,115.0,6,Pune,True,Light Commercial,Medium,Tata Winger Ev,89000.0,44.0,59.0,128148.0,40380.0,168528.0,High
FLEET_259,VH_93767,Maruti,Alto,Suv,Diesel,2.6,2024,114.0,2736.0,24,38.0,Urban,18748.0,6296.0,1025000.0,9.0,794.0,149.0,6,Kolkata,True,Passenger,High,Hyundai E-Oniq,146000.0,58.0,84.0,224976.0,75552.0,300528.0,High
FLEET_203,VH_53510,Bajaj,Re,Three-Wheeler,Petrol,9.0,2017,34.0,850.0,25,13.0,Urban,2690.0,1525.0,49000.0,2.8,276.0,60.0,6,Kolkata,True,L3 Category,Medium,Piaggio Ape Ev,27000.0,65.0,62.0,32280.0,18300.0,50580.0,High
FLEET_319,VH_82688,Force,Urbania,Delivery Van,Diesel,9.1,2017,106.0,2756.0,26,35.0,Urban,16170.0,5426.0,436000.0,2.8,731.0,155.0,9,Kolkata,True,Light Commercial,Medium,Tata Winger Ev,110000.0,48.0,67.0,194040.0,65112.0,259152.0,Critical
FLEET_194,VH_81863,Piaggio,Ape,Three-Wheeler,Petrol,3.8,2023,40.0,1000.0,25,11.0,Urban,2947.0,1645.0,86000.0,8.1,264.0,60.0,10,Mumbai,True,L3 Category,High,Mahindra Ev,26000.0,52.0,82.0,35364.0,19740.0,55104.0,Medium
FLEET_354,VH_89488,Scania,G410,Truck,Diesel,9.8,2017,230.0,5750.0,25,80.0,Highway,48258.0,15398.0,1307000.0,1.9,7021.0,359.0,4,Ahmedabad,False,Heavy Commercial,Low,Eicher Ev,396000.0,60.0,29.0,579096.0,184776.0,763872.0,High
FLEET_010,VH_83292,Bajaj,Qute,Three-Wheeler,Petrol,7.1,2019,32.0,832.0,26,8.0,Urban,2624.0,989.0,71000.0,4.4,309.0,60.0,9,Mumbai,True,L3 Category,Medium,Bajaj Ev,19000.0,67.0,62.0,31488.0,11868.0,43356.0,High
FLEET_282,VH_24066,Tata,Ace,Sedan,Petrol,8.8,2018,117.0,2691.0,23,45.0,Urban,18509.0,6915.0,422000.0,3.0,455.0,167.0,9,Chennai,True,Passenger,High,Hyundai E-Oniq,145000.0,60.0,76.0,222108.0,82980.0,305088.0,Critical
FLEET_302,VH_08330,Kia,Sonet,Suv,Petrol,11.4,2015,80.0,1840.0,23,21.0,Mixed,17267.0,3781.0,381000.0,1.4,449.0,119.0,7,Pune,True,Passenger,Medium,Mahindra E2O,125000.0,54.0,65.0,207204.0,45372.0,252576.0,Critical
FLEET_163,VH_85466,Mercedes,Eqc,Suv,Petrol,10.5,2016,105.0,2520.0,24,28.0,Mixed,21855.0,5931.0,613000.0,1.5,433.0,153.0,8,Hyderabad,True,Passenger,Medium,Skoda E-Slavia,184000.0,54.0,73.0,262260.0,71172.0,333432.0,Critical
FLEET_168,VH_37935,Force,Traveller,Delivery Van,Diesel,2.6,2024,109.0,2616.0,24,33.0,Rural,17178.0,5792.0,862000.0,9.0,963.0,158.0,6,Ahmedabad,True,Light Commercial,Medium,Mahindra Ev,130000.0,59.0,63.0,206136.0,69504.0,275640.0,High
FLEET_093,VH_54546,Mahindra,Xuv700,Minivan,Diesel,11.7,2015,139.0,3336.0,24,41.0,Urban,20501.0,4894.0,194000.0,1.3,987.0,197.0,8,Bangalore,True,Light Commercial,Medium,Tata Ace Ev,157000.0,54.0,73.0,246012.0,58728.0,304740.0,Critical
FLEET_240,VH_18290,Eicher,Pro 3015,Delivery Van,Diesel,5.5,2021,121.0,2904.0,24,31.0,Urban,16560.0,5108.0,480000.0,6.1,952.0,190.0,9,Mumbai,True,Light Commercial,High,Eicher Ev,151000.0,53.0,71.0,198720.0,61296.0,260016.0,High
FLEET_369,VH_20405,Maruti,Vitara,Delivery Van,Diesel,10.5,2016,102.0,2652.0,26,33.0,Rural,16298.0,4003.0,379000.0,1.3,685.0,153.0,7,Mumbai,True,Light Commercial,Medium,Mahindra Ev,140000.0,59.0,57.0,195576.0,48036.0,243612.0,Critical
FLEET_292,VH_17950,Eicher,Pro 3015,Truck,Diesel,7.9,2019,334.0,8684.0,26,121.0,Mixed,68113.0,17889.0,1921000.0,3.8,9838.0,524.0,8,Delhi,False,Heavy Commercial,Low,Eicher Ev,540000.0,52.0,26.0,817356.0,214668.0,1032024.0,High
FLEET_175,VH_61755,Mahindra,Xuv700,Three-Wheeler,Cng,8.7,2018,41.0,1025.0,25,16.0,Urban,2114.0,1788.0,27000.0,3.0,173.0,60.0,9,Mumbai,True,L3 Category,High,Mahindra Ev,23000.0,72.0,75.0,25368.0,21456.0,46824.0,High
FLEET_344,VH_59975,Hyundai,Verna,Sedan,Petrol,11.6,2015,53.0,1325.0,25,21.0,Mixed,10517.0,2580.0,160000.0,1.4,327.0,64.0,8,Bangalore,True,Passenger,Medium,Mahindra E2O,79000.0,67.0,62.0,126204.0,30960.0,157164.0,Critical
FLEET_155,VH_61742,Maruti,Celerio,Delivery Van,Diesel,1.8,2025,171.0,4275.0,25,46.0,Urban,26524.0,6674.0,452000.0,9.1,1073.0,239.0,6,Pune,True,Light Commercial,High,Force Ev,222000.0,56.0,92.0,318288.0,80088.0,398376.0,High
FLEET_230,VH_92424,Mercedes,Eqc,Suv,Petrol,8.9,2018,77.0,1925.0,25,20.0,Urban,13582.0,4007.0,781000.0,3.0,452.0,99.0,7,Jaipur,True,Passenger,High,Tata Nexon Ev,100000.0,65.0,73.0,162984.0,48084.0,211068.0,Critical
FLEET_258,VH_05190,Mahindra,Bolero,Minivan,Diesel,1.8,2025,153.0,3825.0,25,57.0,Urban,21621.0,5498.0,845000.0,8.8,979.0,206.0,8,Kolkata,True,Light Commercial,High,Force Ev,173000.0,57.0,85.0,259452.0,65976.0,325428.0,High
FLEET_071,VH_17119,Tata,Safari,Minivan,Diesel,5.3,2021,189.0,4725.0,25,63.0,Urban,23647.0,8023.0,360000.0,6.6,658.0,255.0,6,Ahmedabad,True,Light Commercial,Medium,Tata Magic Ev,207000.0,55.0,71.0,283764.0,96276.0,380040.0,High
FLEET_366,VH_87554,Toyota,Glanza,Passenger,Diesel,5.3,2021,106.0,2544.0,24,41.0,Urban,18197.0,6191.0,448000.0,6.0,271.0,151.0,7,Mumbai,True,Passenger,Medium,Mercedes E-Glc,146000.0,60.0,74.0,218364.0,74292.0,292656.0,High
FLEET_259,VH_15475,Atul,Shakti,Three-Wheeler,Petrol,3.5,2023,28.0,700.0,25,10.0,Urban,2201.0,842.0,100000.0,8.3,306.0,60.0,9,Delhi,True,L3 Category,Medium,Piaggio Ape Ev,17000.0,55.0,64.0,26412.0,10104.0,36516.0,Medium
FLEET_347,VH_69977,Toyota,Glanza,Suv,Petrol,9.5,2017,82.0,1968.0,24,24.0,Mixed,17757.0,4480.0,478000.0,2.2,444.0,108.0,7,Kolkata,True,Passenger,Medium,Maruti E-Swift,122000.0,51.0,71.0,213084.0,53760.0,266844.0,Critical
FLEET_146,VH_29256,Mahindra,E2O,Delivery Van,Diesel,0.5,2026,89.0,2136.0,24,28.0,Urban,13701.0,4718.0,1060000.0,11.2,786.0,135.0,10,Pune,True,Light Commercial,High,Tata Magic Ev,99000.0,46.0,90.0,164412.0,56616.0,221028.0,High
FLEET_296,VH_07930,Tata,Nexon,Crossover,Petrol,9.1,2017,98.0,2450.0,25,48.0,Urban,20181.0,4401.0,330000.0,2.8,561.0,123.0,10,Hyderabad,True,Passenger,High,Tata Nexon Ev,160000.0,52.0,69.0,242172.0,52812.0,294984.0,Critical
FLEET_166,VH_34807,Mahindra,Scorpio,Suv,Diesel,1.9,2025,106.0,2650.0,25,35.0,Urban,18048.0,6253.0,568000.0,9.7,739.0,135.0,9,Jaipur,True,Passenger,High,Tata Nexon Ev,123000.0,61.0,84.0,216576.0,75036.0,291612.0,High
FLEET_086,VH_01071,Eicher,Pro 2099,Delivery Van,Cng,3.6,2023,129.0,3225.0,25,53.0,Rural,16490.0,5241.0,401000.0,8.2,1108.0,180.0,6,Mumbai,True,Light Commercial,High,Force Ev,105000.0,63.0,85.0,197880.0,62892.0,260772.0,High
FLEET_357,VH_93182,Maruti,Brezza,Suv,Petrol,1.4,2025,38.0,950.0,25,17.0,Urban,8290.0,1806.0,2159000.0,10.1,723.0,60.0,10,Chennai,True,Passenger,High,Mahindra E2O,73000.0,52.0,76.0,99480.0,21672.0,121152.0,Medium
FLEET_257,VH_65751,Mahindra,Xuv700,Delivery Van,Diesel,9.0,2017,103.0,2678.0,26,48.0,Urban,13964.0,4779.0,471000.0,3.0,641.0,157.0,7,Mumbai,True,Light Commercial,Medium,Force Ev,111000.0,51.0,59.0,167568.0,57348.0,224916.0,Critical
FLEET_293,VH_04325,Tata,Lpt,Heavy Commercial,Petrol,8.4,2018,245.0,5880.0,24,115.0,Highway,58621.0,12387.0,846000.0,3.2,10000.0,394.0,4,Mumbai,True,Heavy Commercial,Medium,Tata Prima Ev,415000.0,51.0,58.0,703452.0,148644.0,852096.0,Critical
FLEET_287,VH_07842,Bharatbenz,1317R,Truck,Diesel,1.6,2025,356.0,9256.0,26,122.0,Highway,73996.0,20848.0,2819000.0,10.2,10426.0,550.0,5,Pune,True,Heavy Commercial,Low,Scania Ev,607000.0,49.0,43.0,887952.0,250176.0,1138128.0,High
FLEET_189,VH_02059,Mahindra,Xuv700,Suv,Diesel,2.2,2024,113.0,2825.0,25,40.0,Mixed,17145.0,4973.0,1569000.0,8.9,488.0,161.0,7,Ahmedabad,True,Passenger,High,Kia E-Seltos,127000.0,50.0,68.0,205740.0,59676.0,265416.0,High
FLEET_016,VH_73704,Mahindra,Cj340,Delivery Van,Diesel,2.7,2024,127.0,3048.0,24,49.0,Urban,16908.0,5110.0,601000.0,8.4,896.0,170.0,7,Chennai,True,Light Commercial,High,Mahindra Ev,127000.0,56.0,91.0,202896.0,61320.0,264216.0,High
FLEET_126,VH_07054,Toyota,Innova,Minivan,Diesel,10.3,2016,123.0,2952.0,24,48.0,Mixed,15693.0,5555.0,298000.0,1.6,793.0,168.0,6,Kolkata,True,Light Commercial,Medium,Force Ev,115000.0,51.0,48.0,188316.0,66660.0,254976.0,Critical
FLEET_192,VH_34361,Mercedes,Eqc,Sedan,Petrol,1.5,2025,57.0,1311.0,23,18.0,Urban,10381.0,2813.0,490000.0,9.9,340.0,80.0,8,Chennai,True,Passenger,High,Maruti E-Swift,94000.0,66.0,99.0,124572.0,33756.0,158328.0,Medium
FLEET_005,VH_40252,Bharatbenz,1217R,Truck,Diesel,12.0,2014,336.0,8064.0,24,111.0,Highway,75825.0,17803.0,483000.0,1.3,9621.0,550.0,5,Hyderabad,False,Heavy Commercial,Low,Volvo Fm Ev,572000.0,60.0,21.0,909900.0,213636.0,1123536.0,Critical
FLEET_154,VH_43739,Hyundai,Verna,Sedan,Petrol,0.9,2026,128.0,3072.0,24,36.0,Urban,27432.0,6589.0,642000.0,10.6,482.0,171.0,8,Jaipur,True,Passenger,High,Maruti E-Swift,204000.0,59.0,99.0,329184.0,79068.0,408252.0,High
FLEET_067,VH_71313,Mahindra,Scorpio,Suv,Diesel,5.0,2021,118.0,2832.0,24,35.0,Urban,19881.0,6145.0,740000.0,6.9,515.0,163.0,7,Ahmedabad,True,Passenger,Medium,Maruti E-Swift,180000.0,53.0,80.0,238572.0,73740.0,312312.0,High
